code,line_item,period_end,measure,value,asOf
2229,"Legal consultancy expenses, price feed fee, other valid expenses, remuneration paid to Fund's Board of Representatives",2021-08-31,ytd,120691781,2021-09-06
2229.1,Remuneration of Fund's Board of Representatives,2021-08-31,month,9764384,2021-10-04
2229.1,Remuneration of Fund's Board of Representatives,2021-08-31,ytd,77991781,2021-09-06
2229.2,Price feed fee,2021-08-31,month,0,2021-10-04
2229.2,Price feed fee,2021-08-31,ytd,42700000,2021-09-06
2229.3,Legal consultancy expenses,2021-08-31,month,0,2021-10-04
2229.3,Legal consultancy expenses,2021-08-31,ytd,0,2021-09-06
2230,"Fee for drafting, printing, distribution of prospectus, summarised prospectus, financial statements, transaction confirmations, account statements and other documents to investors; information disclosure fee; fee for organising annual general meeting, board of representatives meeting",2021-08-31,month,0,2021-10-04
2230,"Fee for drafting, printing, distribution of prospectus, summarised prospectus, financial statements, transaction confirmations, account statements and other documents to investors; information disclosure fee; fee for organising annual general meeting, board of representatives meeting",2021-08-31,ytd,4895660,2021-09-06
2230.1,Meeting expenses,2021-08-31,month,0,2021-10-04
2230.1,Meeting expenses,2021-08-31,ytd,4895660,2021-09-06
2230.2,Annual report expenses,2021-08-31,month,0,2021-10-04
2230.2,Annual report expenses,2021-08-31,ytd,0,2021-09-06
2230.3,"Fund's Board of Representatives meeting, travelling expenses",2021-08-31,month,0,2021-10-04
2230.3,"Fund's Board of Representatives meeting, travelling expenses",2021-08-31,ytd,0,2021-09-06
2230.4,Expenses of information disclosure of the Fund,2021-08-31,month,0,2021-10-04
2230.4,Expenses of information disclosure of the Fund,2021-08-31,ytd,0,2021-09-06
2230.5,"Designing, printing, posting... expenses",2021-08-31,month,0,2021-10-04
2230.5,"Designing, printing, posting... expenses",2021-08-31,ytd,0,2021-09-06
2231,Expenses related to execution of Fund’s asset transactions,2021-08-31,month,20121800,2021-10-04
2231,Expenses related to execution of Fund’s asset transactions,2021-08-31,ytd,145809915,2021-09-06
2231.1,Brokerage fee,2021-08-31,month,20121800,2021-10-04
2231.1,Brokerage fee,2021-08-31,ytd,114909915,2021-09-06
2231.2,Clearing settlement fee,2021-08-31,month,0,2021-10-04
2231.2,Clearing settlement fee,2021-08-31,ytd,900000,2021-09-06
2232,Other expenses,2021-08-31,month,2069650,2021-10-04
2232,Other expenses,2021-08-31,ytd,18376050,2021-09-06
2232.1,Set up Expenses,2021-08-31,month,0,2021-10-04
2232.1,Set up Expenses,2021-08-31,ytd,0,2021-09-06
2232.2,"Listing, registration fees",2021-08-31,month,0,2021-10-04
2232.2,"Listing, registration fees",2021-08-31,ytd,0,2021-09-06
2232.3,Annual management fee paid to SSC,2021-08-31,month,0,2021-10-04
2232.3,Annual management fee paid to SSC,2021-08-31,ytd,0,2021-09-06
2232.4,Bank charges,2021-08-31,month,2069650,2021-10-04
2232.4,Bank charges,2021-08-31,ytd,17276050,2021-09-06
2232.5,Borrowing expense,2021-08-31,month,0,2021-10-04
2232.5,Borrowing expense,2021-08-31,ytd,0,2021-09-06
2232.7,Fee paid to VSD for getting the list of investors,2021-08-31,month,0,2021-10-04
2232.7,Fee paid to VSD for getting the list of investors,2021-08-31,ytd,1100000,2021-09-06
2233,Net Income from Investment Activities (= I - II),2021-08-31,month,4806834456,2021-10-04
2233,Net Income from Investment Activities (= I - II),2021-08-31,ytd,39035029661,2021-09-06
2234,Gain / (Loss) from Investment Activities,2021-08-31,month,-210527397,2021-10-04
2234,Gain / (Loss) from Investment Activities,2021-08-31,ytd,2068875034,2021-09-06
2235,Realised Gain / (Loss) from disposal of investment or real estate transfer,2021-08-31,month,-38390411,2021-10-04
2235,Realised Gain / (Loss) from disposal of investment or real estate transfer,2021-08-31,ytd,3245998314,2021-09-06
2236,Unrealised Gain / (Loss) due to market price,2021-08-31,month,-172136986,2021-10-04
2236,Unrealised Gain / (Loss) due to market price,2021-08-31,ytd,-1177123280,2021-09-06
2237,Change of Net Asset Value of the Fund due to investment activities during the period (= III + IV),2021-08-31,month,4596307059,2021-10-04
2237,Change of Net Asset Value of the Fund due to investment activities during the period (= III + IV),2021-08-31,ytd,41103904695,2021-09-06
2238,Net Asset Value at the beginning of period,2021-08-31,month,854148318693,2021-10-04
2238,Net Asset Value at the beginning of period,2021-08-31,ytd,905690985301,2021-09-06
2239.1,Change of Net Asset Value due to investment activities during the period,2021-08-31,month,4596307059,2021-10-04
2239.1,Change of Net Asset Value due to investment activities during the period,2021-08-31,ytd,41103904695,2021-09-06
2239.2,Change of Net Asset Value due to  dividends payment to investors during the period,2021-08-31,month,0,2021-10-04
2239.2,Change of Net Asset Value due to  dividends payment to investors during the period,2021-08-31,ytd,0,2021-09-06
2239.3,Change of Net Asset Value due to subscription/redemption during the period,2021-08-31,month,21941032584,2021-10-04
2239.3,Change of Net Asset Value due to subscription/redemption during the period,2021-08-31,ytd,-66109231660,2021-09-06
2239.3.1,Change of Net Asset Value due to subscription during the period,2021-08-31,month,59087381354,2021-10-04
2239.3.1,Change of Net Asset Value due to subscription during the period,2021-08-31,ytd,360112737863,2021-09-06
2239.3.2,Change of Net Asset Value due to redemption during the period,2021-08-31,month,-37146348770,2021-10-04
2239.3.2,Change of Net Asset Value due to redemption during the period,2021-08-31,ytd,-426221969523,2021-09-06
2243,Net Asset Value at the end of period,2021-08-31,month,880685658336,2021-10-04
2243,Net Asset Value at the end of period,2021-08-31,ytd,880685658336,2021-09-06
2244,Average annual profit (only applicable to annual report),2021-08-31,month,0,2021-10-04
2244,Average annual profit (only applicable to annual report),2021-08-31,ytd,0,2021-09-06
2245,Average annual rate of return (only applicable to annual report),2021-08-31,month,0,2021-10-04
2245,Average annual rate of return (only applicable to annual report),2021-08-31,ytd,0,2021-09-06
,Change of Net Asset Value of the Fund during the period,2021-09-30,month,73849876295,2021-11-02
,Change of Net Asset Value of the Fund during the period,2021-09-30,ytd,48844549330,2021-10-04
,Other Expenses,2021-09-30,month,0,2021-11-02
,Other Expenses,2021-09-30,month,5000000,2021-11-02
,Other Expenses,2021-09-30,ytd,0,2021-10-04
,Other Expenses,2021-09-30,ytd,35000000,2021-10-04
,Other incomes,2021-09-30,month,0,2021-11-02
,Other incomes,2021-09-30,ytd,0,2021-10-04
2220,Income from Investment Activities,2021-09-30,month,5792242533,2021-11-02
2220,Income from Investment Activities,2021-09-30,ytd,52581643856,2021-10-04
2221,"Dividend income, interest income from bonds",2021-09-30,month,2886712329,2021-11-02
2221,"Dividend income, interest income from bonds",2021-09-30,ytd,26315843037,2021-10-04
2221.1,Dividends income,2021-09-30,month,0,2021-11-02
2221.1,Dividends income,2021-09-30,ytd,0,2021-10-04
2221.2,Interest income from bonds,2021-09-30,month,2886712329,2021-11-02
2221.2,Interest income from bonds,2021-09-30,ytd,26315843037,2021-10-04
2222,Interest income,2021-09-30,month,2905530204,2021-11-02
2222,Interest income,2021-09-30,ytd,26265800819,2021-10-04
2222.1,Interest income from bank deposits,2021-09-30,month,579622670,2021-11-02
2222.1,Interest income from bank deposits,2021-09-30,ytd,3443415204,2021-10-04
2222.2,Interest income from Certificates of Deposit,2021-09-30,month,2325907534,2021-11-02
2222.2,Interest income from Certificates of Deposit,2021-09-30,ytd,22822385615,2021-10-04
2222.3,Interest income from reverse repo contracts,2021-09-30,month,0,2021-11-02
2222.3,Interest income from reverse repo contracts,2021-09-30,ytd,0,2021-10-04
2223.1,Other investment incomes,2021-09-30,month,0,2021-11-02
2223.1,Other investment incomes,2021-09-30,ytd,0,2021-10-04
2223.3,"Provision expense for bad debts from dividends, interest income and written off bad debts from dividends, interest income",2021-09-30,month,0,2021-11-02
2223.3,"Provision expense for bad debts from dividends, interest income and written off bad debts from dividends, interest income",2021-09-30,ytd,0,2021-10-04
2224,Expenses,2021-09-30,month,1076524045,2021-11-02
2224,Expenses,2021-09-30,ytd,8830895707,2021-10-04
2225,Management Fee paid to Fund Management Company,2021-09-30,month,924901923,2021-11-02
2225,Management Fee paid to Fund Management Company,2021-09-30,ytd,7514250565,2021-10-04
2226,"Custody fee, Supervising fee paid to Supervising Bank/VSD",2021-09-30,month,65270934,2021-11-02
2226,"Custody fee, Supervising fee paid to Supervising Bank/VSD",2021-09-30,ytd,576700897,2021-10-04
2226.1,Custodian service - Safe Custody Fee,2021-09-30,month,30830064,2021-11-02
2226.1,Custodian service - Safe Custody Fee,2021-09-30,ytd,270615665,2021-10-04
2226.2,Custodian service - Transaction fee,2021-09-30,month,100000,2021-11-02
2226.2,Custodian service - Transaction fee,2021-09-30,ytd,3800000,2021-10-04
2226.3,"Custodian service -  Depository fee, Position and Margin management fee paid to VSD",2021-09-30,month,427800,2021-11-02
2226.3,"Custodian service -  Depository fee, Position and Margin management fee paid to VSD",2021-09-30,ytd,4608000,2021-10-04
2226.4,Supervisory fee,2021-09-30,month,33913070,2021-11-02
2226.4,Supervisory fee,2021-09-30,ytd,297677232,2021-10-04
2227,"Fund Administration Fee, and other fees paid to relevant Fund's service providers",2021-09-30,month,36434803,2021-11-02
2227,"Fund Administration Fee, and other fees paid to relevant Fund's service providers",2021-09-30,ytd,322257924,2021-10-04
2227.1,Fund Administration Fee,2021-09-30,month,25434803,2021-11-02
2227.1,Fund Administration Fee,2021-09-30,ytd,223257924,2021-10-04
2227.2,Transfer Agency Fee,2021-09-30,month,11000000,2021-11-02
2227.2,Transfer Agency Fee,2021-09-30,ytd,99000000,2021-10-04
2228,Audit fee,2021-09-30,month,10574624,2021-11-02
2228,Audit fee,2021-09-30,ytd,88571154,2021-10-04
2229,"Legal consultancy expenses, price feed fee, other valid expenses, remuneration paid to Fund's Board of Representatives",2021-09-30,month,29289726,2021-11-02
2229,"Legal consultancy expenses, price feed fee, other valid expenses, remuneration paid to Fund's Board of Representatives",2021-09-30,ytd,149981507,2021-10-04
2229.1,Remuneration of Fund's Board of Representatives,2021-09-30,month,9739726,2021-11-02
2229.1,Remuneration of Fund's Board of Representatives,2021-09-30,ytd,87731507,2021-10-04
2229.2,Price feed fee,2021-09-30,month,19550000,2021-11-02
2229.2,Price feed fee,2021-09-30,ytd,62250000,2021-10-04
2229.3,Legal consultancy expenses,2021-09-30,month,0,2021-11-02
2229.3,Legal consultancy expenses,2021-09-30,ytd,0,2021-10-04
2230,"Fee for drafting, printing, distribution of prospectus, summarised prospectus, financial statements, transaction confirmations, account statements and other documents to investors; information disclosure fee; fee for organising annual general meeting, board of representatives meeting",2021-09-30,month,0,2021-11-02
2230,"Fee for drafting, printing, distribution of prospectus, summarised prospectus, financial statements, transaction confirmations, account statements and other documents to investors; information disclosure fee; fee for organising annual general meeting, board of representatives meeting",2021-09-30,ytd,4895660,2021-10-04
2230.1,Meeting expenses,2021-09-30,month,0,2021-11-02
2230.1,Meeting expenses,2021-09-30,ytd,4895660,2021-10-04
2230.2,Annual report expenses,2021-09-30,month,0,2021-11-02
2230.2,Annual report expenses,2021-09-30,ytd,0,2021-10-04
2230.3,"Fund's Board of Representatives meeting, travelling expenses",2021-09-30,month,0,2021-11-02
2230.3,"Fund's Board of Representatives meeting, travelling expenses",2021-09-30,ytd,0,2021-10-04
2230.4,Expenses of information disclosure of the Fund,2021-09-30,month,0,2021-11-02
2230.4,Expenses of information disclosure of the Fund,2021-09-30,ytd,0,2021-10-04
2230.5,"Designing, printing, posting... expenses",2021-09-30,month,0,2021-11-02
2230.5,"Designing, printing, posting... expenses",2021-09-30,ytd,0,2021-10-04
2231,Expenses related to execution of Fund’s asset transactions,2021-09-30,month,6551285,2021-11-02
2231,Expenses related to execution of Fund’s asset transactions,2021-09-30,ytd,152361200,2021-10-04
2231.1,Brokerage fee,2021-09-30,month,1551285,2021-11-02
2231.1,Brokerage fee,2021-09-30,ytd,116461200,2021-10-04
2231.2,Clearing settlement fee,2021-09-30,month,0,2021-11-02
2231.2,Clearing settlement fee,2021-09-30,ytd,900000,2021-10-04
2232,Other expenses,2021-09-30,month,3500750,2021-11-02
2232,Other expenses,2021-09-30,ytd,21876800,2021-10-04
2232.1,Set up Expenses,2021-09-30,month,0,2021-11-02
2232.1,Set up Expenses,2021-09-30,ytd,0,2021-10-04
2232.2,"Listing, registration fees",2021-09-30,month,0,2021-11-02
2232.2,"Listing, registration fees",2021-09-30,ytd,0,2021-10-04
2232.3,Annual management fee paid to SSC,2021-09-30,month,0,2021-11-02
2232.3,Annual management fee paid to SSC,2021-09-30,ytd,0,2021-10-04
2232.4,Bank charges,2021-09-30,month,3500750,2021-11-02
2232.4,Bank charges,2021-09-30,ytd,20776800,2021-10-04
2232.5,Borrowing expense,2021-09-30,month,0,2021-11-02
2232.5,Borrowing expense,2021-09-30,ytd,0,2021-10-04
2232.7,Fee paid to VSD for getting the list of investors,2021-09-30,month,0,2021-11-02
2232.7,Fee paid to VSD for getting the list of investors,2021-09-30,ytd,1100000,2021-10-04
2233,Net Income from Investment Activities (= I - II),2021-09-30,month,4715718488,2021-11-02
2233,Net Income from Investment Activities (= I - II),2021-09-30,ytd,43750748149,2021-10-04
2234,Gain / (Loss) from Investment Activities,2021-09-30,month,118724658,2021-11-02
2234,Gain / (Loss) from Investment Activities,2021-09-30,ytd,2187599692,2021-10-04
2235,Realised Gain / (Loss) from disposal of investment or real estate transfer,2021-09-30,month,118756698,2021-11-02
2235,Realised Gain / (Loss) from disposal of investment or real estate transfer,2021-09-30,ytd,3364755012,2021-10-04
2236,Unrealised Gain / (Loss) due to market price,2021-09-30,month,-32040,2021-11-02
2236,Unrealised Gain / (Loss) due to market price,2021-09-30,ytd,-1177155320,2021-10-04
2237,Change of Net Asset Value of the Fund due to investment activities during the period (= III + IV),2021-09-30,month,4834443146,2021-11-02
2237,Change of Net Asset Value of the Fund due to investment activities during the period (= III + IV),2021-09-30,ytd,45938347841,2021-10-04
2238,Net Asset Value at the beginning of period,2021-09-30,month,880685658336,2021-11-02
2238,Net Asset Value at the beginning of period,2021-09-30,ytd,905690985301,2021-10-04
2239.1,Change of Net Asset Value due to investment activities during the period,2021-09-30,month,4834443146,2021-11-02
2239.1,Change of Net Asset Value due to investment activities during the period,2021-09-30,ytd,45938347841,2021-10-04
2239.2,Change of Net Asset Value due to  dividends payment to investors during the period,2021-09-30,month,0,2021-11-02
2239.2,Change of Net Asset Value due to  dividends payment to investors during the period,2021-09-30,ytd,0,2021-10-04
