code,line_item,period_end,measure,value,asOf
2281,Total number of outstanding Fund Certificate at the end of the period,2024-09-30,month,55739921.63,2024-11-01
2282,Fund Management Company and related parties' ownership ratio at the end of the period,2024-09-30,month,7.5191530189455e-05,2024-11-01
2283,Top 10 investors' ownership ratio at the end of the period,2024-09-30,month,0.284,2024-11-01
2284,Foreign investors' ownership ratio at the end of the period (***),2024-09-30,month,0.0078,2024-11-01
2285,Net asset value per Fund Certificate at the end of period,2024-09-30,month,26651.9,2024-11-01
2286,Fee paid to Real Estate management organisation/ Average NAV (%) (not applicable),2024-09-30,month,,2024-11-01
2287,Fee paid to Real Estate valuation service provider/ Average NAV (%) (not applicable),2024-09-30,month,,2024-11-01
2287,"Income (including interest income, dividend, coupon income and unrealised gain)/ Average NAV (%) (not applicable)",2024-09-30,month,,2024-11-01
2288,Market price per fund certificates at the end of period (not applicable),2024-09-30,month,,2024-11-01
22661,"Fund admin fee, and other fees paid to relating services providers by the fund management company/Average NAV (%)",2024-09-30,month,0.000423195169965855,2024-11-01
22761,Change of Number of Fund Certificates during the period,2024-09-30,month,101259.25,2024-11-01
22762,Change in capital amount during the period (based on par value),2024-09-30,month,1012592500,2024-11-01
22781,Number of Fund Certificates redeemed during the period,2024-09-30,month,-6073424.68,2024-11-01
22782,Net redemption amount during the period (based on par value),2024-09-30,month,-60734246800,2024-11-01
22841,Number of investors of the Fund at the end of the period,2024-09-30,month,11566,2024-11-01
2264,INVESTMENT PERFORMANCE INDICATORS,2024-10-31,month,,2024-12-02
2265,Management fee paid to the fund management company/Average NAV (%),2024-10-31,month,0.0121984313093075,2024-12-02
2266,Custody and supervising fees paid to the Supervisory Bank/Average NAV (%),2024-10-31,month,0.000820231011730073,2024-12-02
2267,Auditing fee paid to auditing organizations (if any)/Average NAV (%),2024-10-31,month,9.20581876215479e-05,2024-12-02
2268,"Legal consultancy, price quotation and other appropriate service fees; remunerations paid to the Board of Representatives/Average NAV (%)",2024-10-31,month,0.000263551389159488,2024-12-02
2269,Expense/Average NAV (%),2024-10-31,month,0.0137574546772327,2024-12-02
2270,Portfolio turnover rate (%),2024-10-31,month,1.83302314089437,2024-12-02
2272,OTHER INDICATORS,2024-10-31,month,,2024-12-02
2273,Fund scale at the beginning of the period (based on par value of fund certificate),2024-10-31,month,557399216300,2024-12-02
2274,Total value of outstanding Fund Certificate at the beginning of period,2024-10-31,month,557399216300,2024-12-02
2275,Total number of outstanding Fund Certificate at the beginning of period,2024-10-31,month,55739921.63,2024-12-02
2276,Change of Fund scale during the period (based on par value of fund certificate),2024-10-31,month,34646563000,2024-12-02
2277,Number of Fund Certificates subscribed during the period,2024-10-31,month,7992830.81,2024-12-02
2278,Net subscription amount during the period (based on par value),2024-10-31,month,79928308100,2024-12-02
2279,Fund scale at the end of the period (based on par value),2024-10-31,month,592045779300,2024-12-02
2280,Total value of outstanding Fund Certificate at the end of the period (based on par value),2024-10-31,month,592045779300,2024-12-02
2281,Total number of outstanding Fund Certificate at the end of the period,2024-10-31,month,59204577.93,2024-12-02
2282,Fund Management Company and related parties' ownership ratio at the end of the period,2024-10-31,month,7.07913162552293e-05,2024-12-02
2283,Top 10 investors' ownership ratio at the end of the period,2024-10-31,month,0.2791,2024-12-02
2284,Foreign investors' ownership ratio at the end of the period (***),2024-10-31,month,0.0077,2024-12-02
2285,Net asset value per Fund Certificate at the end of period,2024-10-31,month,26804.11,2024-12-02
2286,Fee paid to Real Estate management organisation/ Average NAV (%) (not applicable),2024-10-31,month,,2024-12-02
2287,Fee paid to Real Estate valuation service provider/ Average NAV (%) (not applicable),2024-10-31,month,,2024-12-02
2287,"Income (including interest income, dividend, coupon income and unrealised gain)/ Average NAV (%) (not applicable)",2024-10-31,month,,2024-12-02
2288,Market price per fund certificates at the end of period (not applicable),2024-10-31,month,,2024-12-02
22661,"Fund admin fee, and other fees paid to relating services providers by the fund management company/Average NAV (%)",2024-10-31,month,0.000431331217787864,2024-12-02
22761,Change of Number of Fund Certificates during the period,2024-10-31,month,3464656.3,2024-12-02
22762,Change in capital amount during the period (based on par value),2024-10-31,month,34646563000,2024-12-02
22781,Number of Fund Certificates redeemed during the period,2024-10-31,month,-4528174.51,2024-12-02
22782,Net redemption amount during the period (based on par value),2024-10-31,month,-45281745100,2024-12-02
22841,Number of investors of the Fund at the end of the period,2024-10-31,month,11714,2024-12-02
2264,INVESTMENT PERFORMANCE INDICATORS,2024-11-30,month,,2025-01-03
2265,Management fee paid to the fund management company/Average NAV (%),2024-11-30,month,0.0118049703885595,2025-01-03
2266,Custody and supervising fees paid to the Supervisory Bank/Average NAV (%),2024-11-30,month,0.000798749256862953,2025-01-03
2267,Auditing fee paid to auditing organizations (if any)/Average NAV (%),2024-11-30,month,8.5105901744659e-05,2025-01-03
2268,"Legal consultancy, price quotation and other appropriate service fees; remunerations paid to the Board of Representatives/Average NAV (%)",2024-11-30,month,0.000160438817133166,2025-01-03
2269,Expense/Average NAV (%),2024-11-30,month,0.0136051041031914,2025-01-03
2270,Portfolio turnover rate (%),2024-11-30,month,1.79421271862431,2025-01-03
2272,OTHER INDICATORS,2024-11-30,month,,2025-01-03
2273,Fund scale at the beginning of the period (based on par value of fund certificate),2024-11-30,month,592045779300,2025-01-03
2274,Total value of outstanding Fund Certificate at the beginning of period,2024-11-30,month,592045779300,2025-01-03
2275,Total number of outstanding Fund Certificate at the beginning of period,2024-11-30,month,59204577.93,2025-01-03
2276,Change of Fund scale during the period (based on par value of fund certificate),2024-11-30,month,13702058500,2025-01-03
2277,Number of Fund Certificates subscribed during the period,2024-11-30,month,5785561.98,2025-01-03
2278,Net subscription amount during the period (based on par value),2024-11-30,month,57855619800,2025-01-03
2279,Fund scale at the end of the period (based on par value),2024-11-30,month,605747837800,2025-01-03
2280,Total value of outstanding Fund Certificate at the end of the period (based on par value),2024-11-30,month,605747837800,2025-01-03
2281,Total number of outstanding Fund Certificate at the end of the period,2024-11-30,month,60574783.78,2025-01-03
2282,Fund Management Company and related parties' ownership ratio at the end of the period,2024-11-30,month,6.91900117253708e-05,2025-01-03
2283,Top 10 investors' ownership ratio at the end of the period,2024-11-30,month,0.2846,2025-01-03
2284,Foreign investors' ownership ratio at the end of the period (***),2024-11-30,month,0.0081,2025-01-03
2285,Net asset value per Fund Certificate at the end of period,2024-11-30,month,26968.17,2025-01-03
2286,Fee paid to Real Estate management organisation/ Average NAV (%) (not applicable),2024-11-30,month,,2025-01-03
2287,Fee paid to Real Estate valuation service provider/ Average NAV (%) (not applicable),2024-11-30,month,,2024-12-02
2287,"Income (including interest income, dividend, coupon income and unrealised gain)/ Average NAV (%) (not applicable)",2024-11-30,month,,2025-01-03
2288,Market price per fund certificates at the end of period (not applicable),2024-11-30,month,,2025-01-03
22661,"Fund admin fee, and other fees paid to relating services providers by the fund management company/Average NAV (%)",2024-11-30,month,0.000416544339115401,2025-01-03
22761,Change of Number of Fund Certificates during the period,2024-11-30,month,1370205.85,2025-01-03
22762,Change in capital amount during the period (based on par value),2024-11-30,month,13702058500,2025-01-03
22781,Number of Fund Certificates redeemed during the period,2024-11-30,month,-4415356.13,2025-01-03
22782,Net redemption amount during the period (based on par value),2024-11-30,month,-44153561300,2025-01-03
22841,Number of investors of the Fund at the end of the period,2024-11-30,month,11815,2025-01-03
2264,INVESTMENT PERFORMANCE INDICATORS,2024-12-31,month,,2025-02-03
2265,Management fee paid to the fund management company/Average NAV (%),2024-12-31,month,0.0121984850028086,2025-02-03
2266,Custody and supervising fees paid to the Supervisory Bank/Average NAV (%),2024-12-31,month,0.000812677474924978,2025-02-03
2267,Auditing fee paid to auditing organizations (if any)/Average NAV (%),2024-12-31,month,8.73325137938036e-05,2025-02-03
2268,"Legal consultancy, price quotation and other appropriate service fees; remunerations paid to the Board of Representatives/Average NAV (%)",2024-12-31,month,0.000163157820584972,2025-02-03
2269,Expense/Average NAV (%),2024-12-31,month,0.0135959059302058,2025-02-03
2270,Portfolio turnover rate (%),2024-12-31,month,1.78539308532777,2025-02-03
2272,OTHER INDICATORS,2024-12-31,month,,2025-02-03
2273,Fund scale at the beginning of the period (based on par value of fund certificate),2024-12-31,month,605747837800,2025-02-03
2274,Total value of outstanding Fund Certificate at the beginning of period,2024-12-31,month,605747837800,2025-02-03
2275,Total number of outstanding Fund Certificate at the beginning of period,2024-12-31,month,60574783.78,2025-02-03
2276,Change of Fund scale during the period (based on par value of fund certificate),2024-12-31,month,2130678300,2025-02-03
2277,Number of Fund Certificates subscribed during the period,2024-12-31,month,5296415.87,2025-02-03
2278,Net subscription amount during the period (based on par value),2024-12-31,month,52964158700,2025-02-03
2279,Fund scale at the end of the period (based on par value),2024-12-31,month,607878516100,2025-02-03
2280,Total value of outstanding Fund Certificate at the end of the period (based on par value),2024-12-31,month,607878516100,2025-02-03
2281,Total number of outstanding Fund Certificate at the end of the period,2024-12-31,month,60787851.61,2025-02-03
2282,Fund Management Company and related parties' ownership ratio at the end of the period,2024-12-31,month,6.89474934381548e-05,2025-02-03
2283,Top 10 investors' ownership ratio at the end of the period,2024-12-31,month,0.2831,2025-02-03
2284,Foreign investors' ownership ratio at the end of the period (***),2024-12-31,month,0.0081,2025-02-03
2285,Net asset value per Fund Certificate at the end of period,2024-12-31,month,27120.12,2025-02-03
2286,Fee paid to Real Estate management organisation/ Average NAV (%) (not applicable),2024-12-31,month,,2025-02-03
2287,"Income (including interest income, dividend, coupon income and unrealised gain)/ Average NAV (%) (not applicable)",2024-12-31,month,,2025-02-03
2288,Market price per fund certificates at the end of period (not applicable),2024-12-31,month,,2025-02-03
22661,"Fund admin fee, and other fees paid to relating services providers by the fund management company/Average NAV (%)",2024-12-31,month,0.000427502271589712,2025-02-03
22761,Change of Number of Fund Certificates during the period,2024-12-31,month,213067.83,2025-02-03
